년도,분기,개수
2000,4,0
2000,4,1
2000,4,2
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,3
2000,4,0
2000,4,0
2000,4,0
2000,4,9
2000,4,4
2000,4,0
2000,4,907
2000,4,7
2000,4,46
2000,4,159
2000,4,0
2000,4,0
2000,4,9
2000,4,0
2000,4,0
2000,4,90
2000,4,157
2000,4,0
2000,4,285
2000,4,1
2000,4,0
2000,4,4
2000,4,29
2000,4,18
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,1
2000,4,6
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,16
2000,4,5
2000,4,0
2000,4,1
2000,4,112
2000,4,6
2000,4,0
2000,4,0
2000,4,0
2000,4,5
2000,4,22
2000,4,2
2000,4,24
2000,4,1
2000,4,56
2000,4,0
2000,4,0
2000,4,27
2000,4,16
2000,4,22
2000,4,7
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,"1,933"
2000,4,393
2000,4,"3,124"
2000,4,645
2000,4,249
2000,4,30
2000,4,4
2000,4,6
2000,4,10
2000,4,4
2000,4,0
2000,4,0
2000,4,1
2000,4,0
2000,4,3
2000,4,1
2000,4,3
2000,4,22
2000,4,13
2000,4,0
2000,4,0
2000,4,286
2000,4,6
2000,4,29
2000,4,6
2000,4,9
2000,4,5
2000,4,2
2000,4,0
2000,4,2
2000,4,8
2000,4,10
2000,4,0
2000,4,14
2000,4,5
2000,4,6
2000,4,5
2000,4,0
2000,4,19
2000,4,3
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,414
2000,3,8
2000,3,0
2000,3,50
2000,3,20
2000,3,76
2000,3,73
2000,3,50
2000,3,0
2000,3,76
2000,3,0
2000,3,112
2000,3,44
2000,3,1
2000,3,0
2000,3,52
2000,3,48
2000,3,48
2000,3,94
2000,3,240
2000,3,0
2000,3,0
2000,3,40
2000,3,313
2000,3,0
2000,3,1
2000,3,0
2000,3,0
2000,3,182
2000,3,0
2000,3,5
2000,3,4
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,3
2000,4,"6,427"
2000,4,564
2000,4,17
2000,4,0
2000,4,439
2000,4,805
2000,4,0
2000,4,460
2000,4,"1,636"
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,3,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,1,124
2000,1,379
2000,1,116
2000,1,260
2000,1,0
2000,1,0
2000,1,0
2000,1,0
2000,1,0
2000,2,0
2000,2,0
2000,2,0
2000,2,0
2000,2,0
2000,2,"4,030"
2000,2,0
2000,2,"1,845"
2000,2,"3,738"
2000,2,65
2000,2,"5,487"
2000,2,84
2000,2,"2,613"
2000,2,"11,354"
2000,2,468
2000,2,0
2000,2,999
2000,2,"14,202"
2000,2,660
2000,2,0
2000,2,0
2000,2,0
2000,2,0
2000,2,"2,589"
2000,2,0
2000,2,428
2000,2,"2,059"
2000,2,391
2000,2,878
2000,2,0
2000,2,0
2000,2,0
2000,2,0
2000,2,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,"6,315"
2000,3,948
2000,3,"3,222"
2000,3,"6,576"
2000,3,68
2000,3,54
2000,3,837
2000,3,"4,708"
2000,3,"1,779"
2000,3,"3,062"
2000,3,0
2000,3,18
2000,3,132
2000,3,36
2000,3,0
2000,3,0
2000,3,522
2000,3,0
2000,3,0
2000,3,0
2000,3,184
2000,3,"1,371"
2000,3,282
2000,3,585
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,3,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,0
2000,4,"12,925"
2000,4,421
2000,4,"12,000"
2000,4,"2,061"
2000,4,246
2000,4,"8,211"
2000,4,207
2000,4,"16,081"
2000,4,"16,639"
2000,4,134
2000,4,0
2000,4,135
2000,4,"27,516"
2000,4,45
2000,4,0
2000,4,0
2000,4,411
2000,4,0
2000,4,"3,867"
2000,4,0
2000,1,"32,622"
2000,1,"6,862"
2000,1,152
2000,1,0
2000,1,"5,494"
2000,1,"7,166"
2000,1,0
2001,1,12
2001,1,140
2001,1,0
2001,1,268
2001,1,609
2001,1,116
2001,1,302
2001,1,149
2001,1,21
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,"10,937"
2001,1,"1,346"
2001,1,"8,397"
2001,1,958
2001,1,367
2001,1,129
2001,1,108
2001,1,"17,193"
2001,1,"9,867"
2001,1,120
2001,1,0
2001,1,426
2001,1,"14,082"
2001,1,9
2001,1,0
2001,1,12
2001,1,27
2001,1,0
2001,1,"1,488"
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,81
2001,1,170
2001,1,24
2001,1,220
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,156
2001,1,63
2001,1,117
2001,1,0
2001,1,0
2001,1,0
2001,1,0
2001,1,479
2001,1,318
2001,1,26
2001,1,0
2001,1,480
2001,1,79
2001,1,655
2001,1,187
2001,1,112
2001,1,6
2001,1,156
2001,1,0
2001,1,18
2001,4,"4,240"
2001,4,446
2001,4,"1,233"
2001,4,225
2001,4,0
2001,4,"1,114"
2001,4,448
2001,4,0
2001,4,86
2001,4,"2,117"
2001,4,"2,127"
2001,4,"1,548"
2001,4,"7,397"
2001,4,115
2001,4,0
2001,4,0
2001,4,0
2001,4,"2,012"
2001,4,"5,210"
2001,4,0
2001,4,"1,130"
2001,4,"12,106"
2001,4,"3,110"
2001,4,"3,821"
2001,4,"4,259"
2001,4,"9,103"
2001,4,"4,858"
2001,4,"4,323"
2001,4,"11,558"
2001,4,"39,471"
2001,4,"1,669"
2001,4,87
2001,4,"8,433"
2001,4,686
2001,4,0
2001,4,0
2001,4,0
2001,4,"16,137"
2001,4,69
2001,4,0
2001,4,0
2001,4,"2,740"
2001,4,0
2001,4,0
2001,4,0
2001,4,545
2001,4,0
2001,4,"8,587"
2001,4,16
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,"1,395"
2001,4,"4,474"
2001,4,611
2001,4,0
2001,4,0
2001,4,67
2001,4,110
2001,4,0
2001,4,498
2001,4,0
2001,4,0
2001,4,257
2001,4,0
2001,4,0
2001,4,"25,641"
2001,4,0
2001,4,951
2001,4,"5,274"
2001,4,0
2001,4,0
2001,4,"1,414"
2001,4,0
2001,4,6
2001,4,"3,522"
2001,4,"7,321"
2001,4,0
2001,4,"12,908"
2001,4,0
2001,4,207
2001,4,116
2001,4,"3,186"
2001,4,"1,001"
2001,4,0
2001,4,12
2001,4,0
2001,4,0
2001,4,16
2001,4,79
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,264
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,"1,108"
2001,4,595
2001,4,69
2001,4,132
2001,4,"5,824"
2001,4,203
2001,4,283
2001,4,0
2001,4,8
2001,4,436
2001,4,924
2001,4,"3,170"
2001,4,"1,250"
2001,4,539
2001,4,"12,707"
2001,4,0
2001,4,925
2001,4,"5,252"
2001,4,"5,163"
2001,4,"6,053"
2001,4,"1,461"
2001,4,0
2001,4,"6,257"
2001,4,299
2001,4,"3,872"
2001,4,462
2001,4,"3,306"
2001,4,"6,656"
2001,4,15
2001,4,940
2001,4,"1,168"
2001,4,"1,149"
2001,4,445
2001,4,0
2001,4,369
2001,4,160
2001,4,0
2001,4,402
2001,4,404
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,794
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,"1,722"
2001,4,155
2001,4,0
2001,4,0
2001,4,137
2001,4,0
2001,4,550
2001,4,0
2001,4,469
2001,4,"3,184"
2001,4,"2,221"
2001,4,0
2001,4,0
2001,4,"16,366"
2001,4,535
2001,4,"1,549"
2001,4,203
2001,4,6
2001,4,360
2001,4,946
2001,4,"1,058"
2001,4,392
2001,4,902
2001,4,"1,098"
2001,4,0
2001,4,"10,028"
2001,4,"2,608"
2001,4,"1,567"
2001,4,662
2001,4,199
2001,4,"2,299"
2001,4,375
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,"1,259"
2001,4,0
2001,3,"1,179"
2001,3,26
2001,3,27
2001,3,"1,847"
2001,3,0
2001,3,933
2001,3,"2,117"
2001,3,"8,257"
2001,3,0
2001,3,0
2001,3,252
2001,3,204
2001,3,0
2001,3,0
2001,3,0
2001,3,121
2001,3,0
2001,3,56
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,103
2001,3,0
2001,3,563
2001,4,"237,736"
2001,4,"38,738"
2001,4,"1,259"
2001,4,"3,232"
2001,4,"61,900"
2001,4,"11,142"
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,4,0
2001,3,559
2001,4,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,621
2001,3,0
2001,3,417
2001,3,0
2001,3,36
2001,3,242
2001,3,0
2001,3,0
2001,3,854
2001,3,0
2001,3,0
2001,3,"1,130"
2001,3,0
2001,3,0
2001,3,103
2001,3,60
2001,3,0
2001,3,248
2001,3,0
2001,3,0
2001,3,153
2001,3,3
2001,3,81
2001,3,0
2001,3,9
2001,3,6
2001,3,0
2001,3,0
2001,3,0
2001,3,26
2001,3,75
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,15
2001,3,21
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,407
2001,3,0
2001,3,829
2001,3,0
2001,3,"1,865"
2001,3,130
2001,3,229
2001,3,0
2001,3,0
2001,3,535
2001,3,419
2001,3,652
2001,3,189
2001,3,215
2001,3,"6,439"
2001,3,0
2001,3,39
2001,3,"1,284"
2001,3,"1,141"
2001,3,"2,791"
2001,3,631
2001,3,33
2001,3,"2,620"
2001,3,5
2001,3,"1,454"
2001,3,12
2001,3,769
2001,3,"3,100"
2001,3,0
2001,3,717
2001,3,532
2001,3,69
2001,3,351
2001,3,0
2001,3,140
2001,3,466
2001,3,0
2001,3,111
2001,3,78
2001,3,12
2001,3,0
2001,3,12
2001,3,0
2001,3,320
2001,3,0
2001,3,0
2001,3,178
2001,3,436
2001,3,67
2001,3,0
2001,3,"3,359"
2001,3,0
2001,3,153
2001,3,"1,074"
2001,3,0
2001,3,0
2001,3,112
2001,3,0
2001,3,25
2001,3,9
2001,3,786
2001,3,0
2001,3,"1,005"
2001,3,0
2001,3,12
2001,3,0
2001,3,282
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,2,0
2001,2,84
2001,2,0
2001,2,"1,672"
2001,2,68
2001,2,867
2001,3,"32,907"
2001,3,"11,029"
2001,3,640
2001,3,0
2001,3,"15,489"
2001,3,"4,692"
2001,3,0
2001,3,215
2001,3,358
2001,3,114
2001,3,0
2001,3,0
2001,3,3
2001,3,87
2001,3,135
2001,3,117
2001,3,322
2001,3,828
2001,3,287
2001,3,0
2001,3,0
2001,3,"1,441"
2001,3,187
2001,3,"1,419"
2001,3,505
2001,3,18
2001,3,255
2001,1,0
2001,1,0
2001,1,0
2001,3,295
2001,3,143
2001,3,0
2001,3,165
2001,3,0
2001,3,0
2001,3,"1,015"
2001,3,12
2001,3,9
2001,3,86
2001,3,6
2001,3,8
2001,3,288
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,3,0
2001,2,3
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,0
2001,2,"1,071"
2001,2,729
2001,2,535
2001,2,0
2001,2,0
2001,2,83
2001,2,58
2001,2,0
2001,2,503
2001,2,0
2001,2,30
2001,2,278
2001,2,0
2001,2,"1,524"
2001,2,150
2001,2,0
2001,2,484
2001,2,303
2001,2,0
2001,2,0
2001,2,729
2001,2,486
2001,2,705
2001,2,702
2001,2,"1,125"
2001,2,0
2001,2,0
2001,2,0
2001,2,86
2001,2,0
2001,2,96
2001,2,"1,621"
2001,2,"7,373"
2001,2,"1,303"
2001,2,568
2001,2,"3,170"
2001,2,"3,710"
2001,2,"2,143"
2001,2,39
2001,2,"1,092"
2001,2,"12,636"
2001,2,392
2001,2,0
2001,2,"5,069"
2001,2,"1,797"
2001,2,0
2001,2,0
2001,2,0
2001,2,"2,900"
2001,2,0
